text,label
"['INTRADAY', '   BUY SMARTLINK ABOVE 131 SL 129 TARGET 137 - ', 'SMARTLINK', ' ABOVE ', '131', ' SL ', '129', ' TARGET ', '137', '', '140', ""  DON'T MISS ""]","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['A MOVE ABOVE ', '132', ' - ', '132.25', ' CAN TAKE IT UP QUICKLY ']","['NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'HFCL', ' ABOVE ', '71.80', ' SL ', '70', ' TARGET ', '75', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS.... BE READY FOR   A ', 'DELIVERY', ' BUY SAME PATTERN AS ANIKINDS ']","['NANA', 'delivery', 'NANA']"
"['INTRADAY', ' UPDATE  HFCL GIVEN A BUY 71.80 GOING STRONG AT ', 'HFCL', ' GIVEN A BUY ', '71.80', '', '74.20', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' TARGET OF 75  ACHIEVED IN HFCL  BUY GIVEN AT 71.80 .. HIGH MADE : ', '75', '  ACHIEVED IN ', 'HFCL', '  BUY GIVEN AT ', '71.80', '', '75.25', ' ']","['intraday', 'NANA', 'exit', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', 'STYLAMIND', ' CMP ', '1130', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY MAHLIFE ABOVE 453 SL 448 TARGET 460 - ', 'MAHLIFE', ' ABOVE ', '453', ' SL ', '448', ' TARGET ', '460', '', '465', ' - ', '470', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', 'PDMJEPAPER', ' ABOVE ', '44', ' SL ', '42.50', ' TARGET ', '48', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'STARPAPER', ' ABOVE ', '195', ' SL ', '192', ' TARGET ', '205', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'IGL', ' CMP ', '377', ' SL ', '334', ' TARGET ', '430', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'AGROPHOS', ' CMP ', '33.80', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'LGBBROSLTD', ' CMP ', '720', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['AGROPHOS', '.. GIVEN AT ', '33.80', ' TOUCHED UPPER CIRCUIT ', '35.50', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'RPPINFRA', ' ABOVE ', '37.75', ' SL ', '36', ' TARGET ', '43', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"[""DON'T MISS "", 'RPPINFRA', '...  ABOVE ', '37.75', ' - ', '38', ' CAN GIVE A ROCKET UPMOVE ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['RPPINFRA', '...POSSIBLY  ', '43', ' COMING ', 'INTRADAY', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['DELIVERY', 'PCBL', ' CMP ', '125.50', ' SL ', '102', ' TARGET ', '175', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'CHALET', ' ABOVE ', '338', ' SL ', '334', ' TARGET ', '345', ' - 350 ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['CREST', '... ROCKING... ', '186.50', ' TO ', '198', '   ', 'INTRADAY', ' PLAYERS KEEP ON BOOKING / TRAILING ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['DELIVERY', 'BANG', ' CMP ', '41.30', ' SL ', '36', ' TARGET ', '70', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY WOCKPHARMA ABOVE 242 SL 239 TARGET 247 - ', 'WOCKPHARMA', ' ABOVE ', '242', ' SL ', '239', ' TARGET ', '247', '', '252', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['KEEP SCRIP : ', 'STYLAMIND', ' ON RADAR  IN MEDIUM TERM IT CAN TOUCH ', '1500', ' - ', '1700', '+ LEVELS ']","['NANA', 'symbol', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', ' : MANAKSTEEL CMP 42 SL 34 TARGET 55 - ', 'MANAKSTEEL', ' CMP ', '42', ' SL ', '34', ' TARGET ', '55', '', '60', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BANG', ' GIVEN FOR DELIVERY ON  ', 'DELIVERY', '41.30', ' IS ON UPPER CIRCUIT AT ', '43.70', ' ']","['symbol', 'NANA', 'delivery', 'enter', 'NANA', 'touched', 'NANA']"
"['SUPER DUPER  TRENDLINE BREAKOUT  ', 'INTRADAY', 'SUTLEJTEX', ' ABOVE ', '67.50', ' SL ', '66', ' TARGET ', '77', ""  DON'T MISS ""]","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['MANAKSTEEL', ' GIVEN AT ', '42', ' FOR DELIVERY TOUCHED ', '45.80', ' INTRADAY ITSELF ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', ' : BUY KREBSBIO CMP 112.85 SL 97 TARGET 130 - ', 'KREBSBIO', ' CMP ', '112.85', ' SL ', '97', ' TARGET ', '130', '', '135', ' - ', '140', '+ ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', 'SIGIND', ' CMP ', '41', ' SL ', '34', ' TARGET ', '63', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['WATCHOUT...  ', 'SIGIND', '.. GIVEN TODAY AT ', '41', ' TOUCHED ', '44.40', ' INTRADAY ITSELF... ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['JAYNECOIND', '  ABOVE ', '23.25', ' - ', '23.50', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'JAYNECOIND', ' ABOVE ', '23.50', ' SL ', '22', ' TARGET ', '26.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY KOKUYOCMLN ABOVE 73.25 SL 72 TARGET 78 - ', 'KOKUYOCMLN', ' ABOVE ', '73.25', ' SL ', '72', ' TARGET ', '78', '', '83', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY NDRAUTO ABOVE 402 SL 397 TARGET 410 - ', 'NDRAUTO', ' ABOVE ', '402', ' SL ', '397', ' TARGET ', '410', '', '415', ' - ', '422', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['SHK', ' GIVEN FOR DELIVERY AT ', 'DELIVERY', ' AT 145 TODAY.. GOING STRONG AT ', '145', '', '152', '+ ']","['symbol', 'NANA', 'delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'MIDHANI', ' ABOVE ', '180', ' SL ', '177', ' TARGET ', '185', ' - 190 ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY GENCON CMP 31.60 SL 30 TARGET 37+  MOMENTUM ABOVE ', 'GENCON', ' CMP ', '31.60', ' SL ', '30', ' TARGET ', '37', '', '32', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['DELIVERY', 'PONNIERODE', ' CMP ', '260', ' SL ', '242', ' TARGET ', '285', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', '  BUY KOTARISUG CMP 39.60 SL 33 TARGET 55 - ', 'KOTARISUG', ' CMP ', '39.60', ' SL ', '33', ' TARGET ', '55', '', '59', ' - ', '65', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['BTST', 'NAVA', ' CMP ', '221', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'NAVA', ' GIVEN AT ', '221', ' GOING STRONG AT ', '227', '+ ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BASML', ' ABOVE ', '55', ' SL ', '53.50', ' TARGET ', '63', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BASML', ' GIVEN ABOVE ', '55', ' GOING STRONG AT ', '58.35', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'TERASOFT', ' ABOVE ', '42', ' SL ', '40.25', ' TARGET ', '47', ""+  DON'T MISS ""]","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'BLS', ' CMP ', '245.50', ' SL ', '228', ' TARGET ', '275', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['GPTINFRA', ' FOR A SUPER DUPER UPMOVE ABOVE ', '91.50', ' - ', '92', ' ']","['symbol', 'NANA', 'entry_momentum', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'GPTINFRA', ' ABOVE ', '92', ' SL ', '90', ' TARGET ', '103', '  DONT MISS ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY TOTAL CMP 90 SL 88 TARGET 95 - ', 'TOTAL', ' CMP ', '90', ' SL ', '88', ' TARGET ', '95', '', '100', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ': BUY SPARC ABOVE 227 SL 224 TARGET 233 - ', 'SPARC', ' ABOVE ', '227', ' SL ', '224', ' TARGET ', '233', '', '237', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['AMJLAND', '  SUPER DUPER REVERSAL DELIVERY BUY  BUY ABOVE ', 'DELIVERY', '26', ' SL ', '21', ' TARGET ', '38', ' - ', '43', ' ']","['symbol', 'NANA', 'delivery', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['WE MAY SEE ', '30', ' INTRADAY IN ', 'INTRADAY', 'AMJLAND', ' ']","['NANA', 'exit', 'NANA', 'intraday', 'symbol', 'NANA']"
"['INTRADAY', ' : BUY MAANALU ABOVE 148 SL 146 TARGET 153 - ', 'MAANALU', ' ABOVE ', '148', ' SL ', '146', ' TARGET ', '153', '', '156', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  MAANALU GIVEN ABOVE 148 TOUCHED ', 'MAANALU', ' GIVEN ABOVE ', '148', '', '152.50', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', ' : BUY INEOSSTYRO CMP 893 SL 800 TARGET 1000 - ', 'INEOSSTYRO', ' CMP ', '893', ' SL ', '800', ' TARGET ', '1000', '', '1050', ' - ', '1100', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['ARCHIDPLY', ' : FLAG BREAKOUT ABOVE ', '74', ' - ', '74.50', "" DONT' MISS ""]","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['BTST', 'INDIANHUME', ' CMP ', '163', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY XCHANGING ABOVE 76.50 SL 75 TARGET 80 - ', 'XCHANGING', ' ABOVE ', '76.50', ' SL ', '75', ' TARGET ', '80', '', '83', ' - ', '86', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' : BUY CEREBRAINT ABOVE 52.50 SL 50 TARGET 57 - ', 'CEREBRAINT', ' ABOVE ', '52.50', ' SL ', '50', ' TARGET ', '57', '', '60', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'ARCHIDPLY', ' YESTERDAY AROUND ', '74', '  ROCKING TODAY AT ', '82.65', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['TREJHARA', '  ABOVE ', '72', ' - ', '72.50', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'TREJHARA', ' ABOVE ', '72.50', ' SL ', '70', ' TARGET ', '80', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY MENONBE CMP 93 SL 91 TARGET 100  - ', 'MENONBE', ' CMP ', '93', ' SL ', '91', ' TARGET ', '100', '', '105', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'RAMCOIND', ' ABOVE ', '192', ' SL ', '190', ' TARGET ', '200', '  HUGE MOMENTUM ABOVE ', '193', ' - ', '193.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY KCP ABOVE 110 SL 108 TARGET 118 - ', 'KCP', ' ABOVE ', '110', ' SL ', '108', ' TARGET ', '118', '', '123', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'GPTINFRA', ' ABOVE ', '92', ' SL ', '80', ' TARGET ', '145', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'GEECEE', ' CMP ', '144.55', ' - 145   FLAG PATTERN  SAME AS ', '145', 'ARCHIDPLY', '... WATCHOUT ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'symbol', 'NANA']"
"['BTST', ' UPDATE  GEECEE GIVEN AT 144.5 LEVELS.. GOING STRONG AT ', 'GEECEE', ' GIVEN AT ', '144.5', '', '148.80', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'MURUDCERA', ' CMP ', '27.05', ' SL ', '25.50', ' TARGET ', '30.80', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY VTL ABOVE 330 SL 326 TARGET 335 - ', 'VTL', ' ABOVE ', '330', ' SL ', '326', ' TARGET ', '335', '', '340', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GILLANDERS ABOVE 76 SL 74.50 TARGET 83 - ', 'GILLANDERS', ' ABOVE ', '76', ' SL ', '74.50', ' TARGET ', '83', '', '85', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'DELIVERY', 'PEARLPOLY', ' CMP ', '26', ' SL ', '19', ' TARGET ', '45', ' ']","['delivery', 'delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  VTL GIVEN ABV 330 TOUCHED FIRST TARGET ', 'VTL', ' GIVEN ABV ', '330', '', '335', ' (HIGH : 335.20) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['GILLANDERS', '.. GIVEN AT ', '76', ' GOING STRONG AT ', '79.40', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 265 - ', 'SANGHVIMOV', ' ABOVE ', '260', ' SL ', '257', ' TARGET ', '265', '', '270', ' - ', '275', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['VTL', ' GIVEN FOR INTRADAY ABV ', 'INTRADAY', '330', ' TOUCHED 338.80 NEARING SECOND TARGET OF ', '338.80', '340', ' ']","['symbol', 'NANA', 'intraday', 'enter', 'NANA', 'touched', 'exit', 'NANA']"
"['DELIVERY', '  BUY GENCON CMP 33.50 SL 27 TARGET 52  MOMENTUM ABOVE ', 'GENCON', ' CMP ', '33.50', ' SL ', '27', ' TARGET ', '52', '', '34', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['AMDIND', ' PATTERN ']","['symbol', 'NANA']"
"['BTST', 'DANGEE', ' CMP ', '430', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'DANGEE', ' AT ', '430', ' GOING STRONG AT ', '438', '+ ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['BTST', 'ARIHANT', ' CMP ', '194', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['ARIHANTSUP', '.. GIVEN FOR BTST AT ', '194', ' GOING STRONG AT ', '197', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'EMAMIREAL', ' ABOVE ', '71', ' SL ', '69', ' TARGET ', '78', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY CMICABLES CMP 29 SL 20 TARGET 55 - ', 'CMICABLES', ' CMP ', '29', ' SL ', '20', ' TARGET ', '55', '', '65', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 266 - ', 'SANGHVIMOV', ' ABOVE ', '260', ' SL ', '257', ' TARGET ', '266', '', '270', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  SANGHVIMOV GIVEN A BUY ABOVE 260 TOUCHED ', 'SANGHVIMOV', ' GIVEN A BUY ABOVE ', '260', '', '265.20', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', '20MICRONS', ' ABOVE ', '112', ' SL ', '109', ' TARGET ', '120', '+ ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'HOVS', ' ABOVE ', '61.50', ' SL ', '60', ' TARGET ', '68', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'ELGIEQUIP', ' CMP ', '465', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'SHANTIGEAR', ' ABOVE ', '262', ' SL ', '259', ' TARGET ', '270', '  CMP ', '261', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'BHARATGEAR', ' ABOVE ', '182', ' SL ', '179', ' TARGET ', '190', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'KUANTUM', ' ABOVE ', '87', ' SL ', '85.50', ' TARGET ', '97', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BBL', ' ABOVE ', '1880', ' SL ', '1860', ' TARGET ', '1920', ' - ', '1950', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'BEPL', ' CMP ', '117.50', ' SL ', '100', ' TARGET ', '150', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'BEPL', ' AROUND ', '117', '.. IS GOING STRONG AT ', '122', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'HERCULES', ' GIVEN AROUND ', '142', ' GOING STRONG AT ', '144.90', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['AUTOIND', ' CAN ALSO BE TAKEN AS ', 'BTST', ' ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'AUTOIND', ' CMP ', '70.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'DAAWAT', ' CMP ', '99', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY TIMETECHNO ABOVE 109 SL 107 TARGET 115 - ', 'TIMETECHNO', ' ABOVE ', '109', ' SL ', '107', ' TARGET ', '115', '', '120', ' ']","['exit2', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', ' : BUY SHREYAS CMP 358 SL 310 TARGET 425 - ', 'SHREYAS', ' CMP ', '358', ' SL ', '310', ' TARGET ', '425', '', '454', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['SHREYAS', '.. looks awesome... on charts  already given at ', '358', ' going strongly at ', '367.50', ' now ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['WATCHOUT.. ', 'SHREYAS', '.. GIVEN FOR DELIVERY AT ', 'DELIVERY', '358', ' GOING STRONG NOW AT ', '368.50', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'BRNL', ' CMP ', '34.50', ' SL ', '33', ' TARGET ', '39.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'PDMJEPAPER', ' CMP ', '44.25', ' SL ', '35', ' TARGET ', '60', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'AURIONPRO', ' ABOVE ', '343', ' SL ', '339', ' TARGET ', '350', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'AURIONPRO', ' GIVEN ABOVE ', '343', ' NOW GOING UP AT ', '346.80', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'CTE', ' ABOVE ', '82', ' SL ', '80', ' TARGET ', '90', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['CTE', ' GIVEN ABOVE ', '82', ' ROCKING NOW AT ', '84', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['CTE', '.. GIVEN ABOVE ', '82', ' TOUCHED ', '85.50', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', 'BIRLACABLE', ' ABOVE ', '123', ' SL ', '111', ' TARGET ', '155', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'RESPONIND', ' CMP ', '143', ' SL ', '130', ' TARGET ', '175', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SHREYAS', ' GIVEN TODAY ABOVE ', '362', ' IS NOW ON UPPER CIRCUIT AT ', '393.20', '  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'TREJHARA', ' ABOVE ', '70.50', ' SL ', '69', ' TARGET ', '81', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' CALL  ', 'DELIVERY', ' : BUY JHS CMP 23.30 SL 17 TARGET 43 - ', 'JHS', ' CMP ', '23.30', ' SL ', '17', ' TARGET ', '43', '', '49', ' ']","['delivery', 'NANA', 'delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GRSE ABOVE 270 SL 267 TARGET 275 - ', 'GRSE', ' ABOVE ', '270', ' SL ', '267', ' TARGET ', '275', '', '280', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['MARALOVER', '.. CAN BE TAKEN FOR ', 'BTST', ' ALSO ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'GIPCL', ' CMP ', '89.10', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'ARIES', ' ABOVE ', '145', ' SL ', '143', ' TARGET ', '155', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
